"Transaction","Item","period_day","weekday_weekend","Price","TotalNumber","Gender","Payment","Nationality","Age"
8457,7,1,2,19.73,3,1,1,1,16
8458,7,1,2,19.73,3,0,3,4,17
8458,1,1,2,1.61,4,0,3,4,17
8459,7,1,2,19.73,3,1,3,2,29
8459,1,1,2,1.61,4,1,3,2,29
8460,7,1,2,19.73,3,1,1,1,21
8461,7,1,2,19.73,3,1,2,2,20
8461,1,1,2,1.61,4,1,2,2,20
8462,7,1,2,19.73,3,1,2,4,20
8462,7,1,2,19.73,3,1,2,4,20
8462,8,1,2,14.94,3,1,2,4,20
8462,1,1,2,1.61,4,1,2,4,20
8462,1,1,2,1.61,4,1,2,4,20
8462,60,1,2,31.53,2,1,2,4,20
8463,8,1,2,14.94,3,1,1,1,27
8463,24,1,2,20.24,2,1,1,1,27
8463,1,1,2,1.61,4,1,1,1,27
8464,7,1,2,19.73,3,0,3,4,28
8464,6,1,2,7.18,4,0,3,4,28
8465,78,1,2,40.95,1,1,3,3,24
8466,7,1,2,19.73,3,1,1,1,23
8466,1,1,2,1.61,4,1,1,1,23
8467,7,1,2,19.73,3,0,3,2,28
8467,13,1,2,28.31,2,0,3,2,28
8467,5,1,2,5.51,4,0,3,2,28
8467,60,1,2,31.53,2,0,3,2,28
8468,10,1,2,26.05,2,1,1,1,20
8468,74,1,2,47.45,1,1,1,1,20
8469,7,1,2,19.73,3,1,2,4,28
8470,7,1,2,19.73,3,1,1,1,22
8471,1,1,2,1.61,4,1,1,1,21
8472,85,1,2,NA,NA,0,3,2,16
8473,24,1,2,20.24,2,0,3,2,27
8473,6,1,2,7.18,4,0,3,2,27
8473,16,1,2,28.3,2,0,3,2,27
8474,7,1,2,19.73,3,1,3,2,24
8475,24,1,2,20.24,2,1,1,1,19
8476,16,1,2,28.3,2,0,2,2,18
8476,30,1,2,10.13,3,0,2,2,18
8477,7,1,2,19.73,3,1,3,2,17
8477,8,1,2,14.94,3,1,3,2,17
8478,7,1,2,19.73,3,1,2,2,24
8478,6,1,2,7.18,4,1,2,2,24
8479,45,1,2,42.66,1,1,1,1,18
8479,30,1,2,10.13,3,1,1,1,18
8480,7,1,2,19.73,3,1,3,4,27
8480,78,1,2,40.95,1,1,3,4,27
8481,14,0,2,40.82,1,1,3,3,17
8482,8,0,2,14.94,3,1,1,1,24
8483,4,0,2,45.27,1,1,1,1,28
8484,30,0,2,10.13,3,1,1,1,26
8485,7,0,2,19.73,3,1,1,1,16
8485,7,0,2,19.73,3,1,1,1,16
8486,3,0,2,20.12,2,1,1,1,28
8486,7,0,2,19.73,3,1,1,1,28
8486,33,0,2,44.82,1,1,1,1,28
8486,6,0,2,7.18,4,1,1,1,28
8486,1,0,2,1.61,4,1,1,1,28
8487,7,0,2,19.73,3,1,1,1,23
8487,1,0,2,1.61,4,1,1,1,23
8488,30,0,2,10.13,3,1,3,3,25
8488,7,0,2,19.73,3,1,3,3,25
8489,74,0,2,47.45,1,1,1,1,30
8489,7,0,2,19.73,3,1,1,1,30
8490,7,0,2,19.73,3,1,1,1,17
8490,60,0,2,31.53,2,1,1,1,17
8491,7,0,2,19.73,3,0,2,3,21
8492,6,0,2,7.18,4,0,3,3,22
8493,7,0,2,19.73,3,1,1,1,29
8494,10,0,2,26.05,2,0,2,2,30
8494,33,0,2,44.82,1,0,2,2,30
8495,3,0,2,20.12,2,1,1,1,24
8495,10,0,2,26.05,2,1,1,1,24
8495,1,0,2,1.61,4,1,1,1,24
8496,1,0,2,1.61,4,1,1,1,29
8496,72,0,2,NA,NA,1,1,1,29
8497,72,0,2,NA,NA,1,1,1,30
8497,10,0,2,26.05,2,1,1,1,30
8498,7,0,2,19.73,3,1,1,1,17
8498,6,0,2,7.18,4,1,1,1,17
8499,10,0,2,26.05,2,1,3,3,19
8500,14,0,2,40.82,1,1,1,1,26
8501,10,0,2,26.05,2,1,3,3,22
8501,7,0,2,19.73,3,1,3,3,22
8501,1,0,2,1.61,4,1,3,3,22
8501,8,0,2,14.94,3,1,3,3,22
8502,14,0,2,40.82,1,1,1,1,17
8502,7,0,2,19.73,3,1,1,1,17
8502,5,0,2,5.51,4,1,1,1,17
8503,10,0,2,26.05,2,1,3,4,23
8503,9,0,2,43.23,1,1,3,4,23
8504,7,0,2,19.73,3,1,2,4,18
8505,5,0,2,5.51,4,1,1,1,19
8505,7,0,2,19.73,3,1,1,1,19
8506,8,1,2,14.94,3,0,3,3,30
8507,8,1,2,14.94,3,1,3,2,20
8507,7,1,2,19.73,3,1,3,2,20
8508,8,1,2,14.94,3,1,1,1,18
8508,24,1,2,20.24,2,1,1,1,18
8509,1,1,2,1.61,4,1,1,1,25
8509,2,1,2,39.34,2,1,1,1,25
8509,1,1,2,1.61,4,1,1,1,25
8510,1,1,2,1.61,4,1,2,3,25
8510,7,1,2,19.73,3,1,2,3,25
8511,7,1,2,19.73,3,1,2,2,28
8511,60,1,2,31.53,2,1,2,2,28
8512,7,1,2,19.73,3,1,1,1,30
8513,7,1,2,19.73,3,1,2,4,24
8513,8,1,2,14.94,3,1,2,4,24
8514,7,1,2,19.73,3,1,1,1,20
8515,5,1,2,5.51,4,1,1,1,18
8515,24,1,2,20.24,2,1,1,1,18
8515,13,1,2,28.31,2,1,1,1,18
8516,7,1,2,19.73,3,0,3,3,17
8516,60,1,2,31.53,2,0,3,3,17
8517,78,1,2,40.95,1,1,1,1,24
8518,14,1,2,40.82,1,0,3,3,29
8519,24,1,2,20.24,2,1,1,1,30
8519,10,1,2,26.05,2,1,1,1,30
8519,7,1,2,19.73,3,1,1,1,30
8520,14,1,2,40.82,1,1,2,3,27
8520,7,1,2,19.73,3,1,2,3,27
8521,7,1,2,19.73,3,0,2,2,24
8521,7,1,2,19.73,3,0,2,2,24
8522,1,1,2,1.61,4,1,1,1,27
8523,7,0,2,19.73,3,1,1,1,30
8523,6,0,2,7.18,4,1,1,1,30
8524,87,0,2,9,4,1,1,1,28
8525,7,0,2,19.73,3,1,3,2,18
8525,30,0,2,10.13,3,1,3,2,18
8525,21,0,2,42.55,1,1,3,2,18
8526,30,0,2,10.13,3,0,3,4,30
8526,13,0,2,28.31,2,0,3,4,30
8527,1,0,2,1.61,4,1,1,1,23
8528,7,0,2,19.73,3,1,1,1,23
8528,1,0,2,1.61,4,1,1,1,23
8528,74,0,2,47.45,1,1,1,1,23
8528,30,0,2,10.13,3,1,1,1,23
8528,1,0,2,1.61,4,1,1,1,23
8528,14,0,2,40.82,1,1,1,1,23
8529,7,0,2,19.73,3,0,3,3,24
8529,24,0,2,20.24,2,0,3,3,24
8530,7,0,2,19.73,3,0,3,2,29
8531,10,0,2,26.05,2,1,1,1,24
8531,21,0,2,42.55,1,1,1,1,24
8532,7,0,2,19.73,3,1,1,1,21
8532,5,0,2,5.51,4,1,1,1,21
8533,7,0,2,19.73,3,1,1,1,26
8533,30,0,2,10.13,3,1,1,1,26
8534,7,0,2,19.73,3,1,1,1,20
8534,7,0,2,19.73,3,1,1,1,20
8534,1,0,2,1.61,4,1,1,1,20
8535,4,0,2,45.27,1,0,2,4,29
8536,24,0,2,20.24,2,1,1,1,20
8536,1,0,2,1.61,4,1,1,1,20
8537,30,0,2,10.13,3,0,2,4,20
8537,7,0,2,19.73,3,0,2,4,20
8538,45,0,2,42.66,1,1,1,1,17
8539,7,0,2,19.73,3,1,1,1,23
8539,45,0,2,42.66,1,1,1,1,23
8540,7,0,2,19.73,3,1,1,1,24
8540,21,0,2,42.55,1,1,1,1,24
8540,30,0,2,10.13,3,1,1,1,24
8541,30,0,2,10.13,3,1,3,4,25
8541,7,0,2,19.73,3,1,3,4,25
8541,10,0,2,26.05,2,1,3,4,25
8542,30,0,2,10.13,3,1,1,1,25
8542,7,0,2,19.73,3,1,1,1,25
8542,10,0,2,26.05,2,1,1,1,25
8544,7,0,2,19.73,3,1,1,1,20
8544,5,0,2,5.51,4,1,1,1,20
8545,7,0,2,19.73,3,1,1,1,19
8545,1,0,2,1.61,4,1,1,1,19
8545,6,0,2,7.18,4,1,1,1,19
8545,78,0,2,40.95,1,1,1,1,19
8546,1,0,2,1.61,4,1,1,1,24
8546,87,0,2,9,4,1,1,1,24
8547,7,0,2,19.73,3,1,1,1,28
8547,1,0,2,1.61,4,1,1,1,28
8547,5,0,2,5.51,4,1,1,1,28
8547,24,0,2,20.24,2,1,1,1,28
8548,7,0,2,19.73,3,1,2,2,29
8549,1,0,2,1.61,4,1,2,2,22
8550,7,0,2,19.73,3,1,1,1,22
8550,24,0,2,20.24,2,1,1,1,22
8550,1,0,2,1.61,4,1,1,1,22
8551,89,0,2,NA,NA,1,1,1,30
8551,16,0,2,28.3,2,1,1,1,30
8551,5,0,2,5.51,4,1,1,1,30
8551,7,0,2,19.73,3,1,1,1,30
8552,7,0,2,19.73,3,1,1,1,30
8552,1,0,2,1.61,4,1,1,1,30
8553,1,0,2,1.61,4,1,1,1,24
8554,10,0,2,26.05,2,0,3,4,19
8554,6,0,2,7.18,4,0,3,4,19
8554,1,0,2,1.61,4,0,3,4,19
8555,78,1,2,40.95,1,1,2,4,25
8555,14,1,2,40.82,1,1,2,4,25
8556,7,1,2,19.73,3,0,3,4,30
8557,5,1,2,5.51,4,1,1,1,28
8558,7,1,2,19.73,3,1,1,1,21
8558,1,1,2,1.61,4,1,1,1,21
8558,33,1,2,44.82,1,1,1,1,21
8559,7,1,2,19.73,3,0,2,2,23
8559,30,1,2,10.13,3,0,2,2,23
8560,91,1,2,1.86,4,1,2,3,22
8560,7,1,2,19.73,3,1,2,3,22
8561,7,1,2,19.73,3,1,3,4,19
8562,7,1,2,19.73,3,1,1,1,27
8562,8,1,2,14.94,3,1,1,1,27
8562,6,1,2,7.18,4,1,1,1,27
8562,27,1,2,45.97,1,1,1,1,27
8563,1,1,2,1.61,4,1,1,1,21
8564,7,1,2,19.73,3,1,1,1,24
8564,2,1,2,39.34,2,1,1,1,24
8564,33,1,2,44.82,1,1,1,1,24
8565,8,1,2,14.94,3,1,1,1,25
8565,7,1,2,19.73,3,1,1,1,25
8566,7,1,2,19.73,3,1,1,1,27
8567,78,1,2,40.95,1,1,2,2,29
8568,14,1,2,40.82,1,0,2,3,25
8569,1,1,2,1.61,4,1,1,1,29
8569,1,1,2,1.61,4,1,1,1,29
8570,1,1,2,1.61,4,1,1,1,25
8571,60,1,2,31.53,2,1,1,1,22
8571,7,1,2,19.73,3,1,1,1,22
8572,7,1,2,19.73,3,1,1,1,16
8572,10,1,2,26.05,2,1,1,1,16
8572,5,1,2,5.51,4,1,1,1,16
8573,10,1,2,26.05,2,1,1,1,22
8573,23,1,2,24.22,2,1,1,1,22
8574,14,1,2,40.82,1,1,1,1,22
8575,7,1,2,19.73,3,1,1,1,18
8576,1,1,2,1.61,4,1,1,1,26
8578,73,0,2,8,4,1,3,2,23
8578,16,0,2,28.3,2,1,3,2,23
8579,7,0,2,19.73,3,1,1,1,16
8579,1,0,2,1.61,4,1,1,1,16
8579,30,0,2,10.13,3,1,1,1,16
8580,1,0,2,1.61,4,1,1,1,27
8581,7,0,2,19.73,3,1,1,1,25
8581,60,0,2,31.53,2,1,1,1,25
8582,21,0,2,42.55,1,1,1,1,28
8582,24,0,2,20.24,2,1,1,1,28
8582,7,0,2,19.73,3,1,1,1,28
8582,7,0,2,19.73,3,1,1,1,28
8583,7,0,2,19.73,3,0,2,4,29
8583,60,0,2,31.53,2,0,2,4,29
8584,37,0,2,28.57,2,1,1,1,26
8584,74,0,2,47.45,1,1,1,1,26
8584,1,0,2,1.61,4,1,1,1,26
8584,13,0,2,28.31,2,1,1,1,26
8584,10,0,2,26.05,2,1,1,1,26
8585,1,0,2,1.61,4,1,1,1,30
8586,30,0,2,10.13,3,1,1,1,25
8586,27,0,2,45.97,1,1,1,1,25
8587,21,0,2,42.55,1,1,1,1,26
8587,7,0,2,19.73,3,1,1,1,26
8588,1,0,2,1.61,4,1,1,1,27
8589,7,0,2,19.73,3,1,1,1,21
8589,7,0,2,19.73,3,1,1,1,21
8590,7,0,2,19.73,3,1,1,1,23
8590,7,0,2,19.73,3,1,1,1,23
8590,30,0,2,10.13,3,1,1,1,23
8591,7,0,2,19.73,3,1,2,3,17
8591,10,0,2,26.05,2,1,2,3,17
8591,24,0,2,20.24,2,1,2,3,17
8591,1,0,2,1.61,4,1,2,3,17
8592,8,0,2,14.94,3,1,1,1,19
8592,16,0,2,28.3,2,1,1,1,19
8593,21,0,2,42.55,1,1,1,1,25
8593,4,0,2,45.27,1,1,1,1,25
8594,7,0,2,19.73,3,1,1,1,25
8594,7,0,2,19.73,3,1,1,1,25
8594,10,0,2,26.05,2,1,1,1,25
8594,72,0,2,NA,NA,1,1,1,25
8594,74,0,2,47.45,1,1,1,1,25
8595,1,0,2,1.61,4,1,1,1,18
8596,8,0,2,14.94,3,0,3,3,17
8597,1,0,2,1.61,4,1,1,1,27
8597,24,0,2,20.24,2,1,1,1,27
8597,1,0,2,1.61,4,1,1,1,27
8597,16,0,2,28.3,2,1,1,1,27
8597,7,0,2,19.73,3,1,1,1,27
8598,92,0,2,20.2,2,1,1,1,19
8599,7,0,2,19.73,3,1,1,1,27
8600,7,0,2,19.73,3,1,1,1,27
8600,7,0,2,19.73,3,1,1,1,27
8601,27,0,2,45.97,1,1,1,1,27
8602,45,0,2,42.66,1,1,3,4,26
8602,16,0,2,28.3,2,1,3,4,26
8603,7,0,2,19.73,3,1,3,4,29
8603,10,0,2,26.05,2,1,3,4,29
8603,21,0,2,42.55,1,1,3,4,29
8603,1,0,2,1.61,4,1,3,4,29
8604,7,0,2,19.73,3,1,1,1,22
8605,16,0,2,28.3,2,1,1,1,20
8605,10,0,2,26.05,2,1,1,1,20
8605,5,0,2,5.51,4,1,1,1,20
8605,1,0,2,1.61,4,1,1,1,20
8605,4,0,2,45.27,1,1,1,1,20
8606,7,1,2,19.73,3,1,1,1,22
8607,7,1,2,19.73,3,0,2,2,24
8607,8,1,2,14.94,3,0,2,2,24
8608,1,1,2,1.61,4,1,1,1,24
8608,8,1,2,14.94,3,1,1,1,24
8609,7,1,2,19.73,3,1,1,1,17
8610,7,1,2,19.73,3,1,1,1,25
8611,1,1,2,1.61,4,1,1,1,19
8612,7,1,2,19.73,3,1,3,4,25
8613,1,1,2,1.61,4,1,1,1,21
8614,7,1,2,19.73,3,1,1,1,16
8614,7,1,2,19.73,3,1,1,1,16
8614,1,1,2,1.61,4,1,1,1,16
8614,8,1,2,14.94,3,1,1,1,16
8615,24,1,2,20.24,2,1,1,1,25
8616,1,1,2,1.61,4,0,2,2,19
8617,16,1,2,28.3,2,0,2,3,30
8617,53,1,2,29.73,2,0,2,3,30
8618,7,1,2,19.73,3,1,2,3,26
8618,33,1,2,44.82,1,1,2,3,26
8618,5,1,2,5.51,4,1,2,3,26
8619,5,1,2,5.51,4,0,2,2,26
8619,8,1,2,14.94,3,0,2,2,26
8619,10,1,2,26.05,2,0,2,2,26
8620,16,1,2,28.3,2,1,2,3,21
8620,1,1,2,1.61,4,1,2,3,21
8621,7,1,2,19.73,3,1,1,1,30
8621,60,1,2,31.53,2,1,1,1,30
8621,1,1,2,1.61,4,1,1,1,30
8622,1,1,2,1.61,4,1,1,1,24
8623,16,1,2,28.3,2,1,1,1,17
8623,3,1,2,20.12,2,1,1,1,17
8623,7,1,2,19.73,3,1,1,1,17
8623,24,1,2,20.24,2,1,1,1,17
8624,1,1,2,1.61,4,1,2,4,17
8624,33,1,2,44.82,1,1,2,4,17
8625,8,1,2,14.94,3,0,3,3,27
8625,7,1,2,19.73,3,0,3,3,27
8626,1,1,2,1.61,4,1,1,1,29
8626,53,1,2,29.73,2,1,1,1,29
8626,33,1,2,44.82,1,1,1,1,29
8626,1,1,2,1.61,4,1,1,1,29
8626,14,1,2,40.82,1,1,1,1,29
8627,1,1,2,1.61,4,1,2,2,30
8627,30,1,2,10.13,3,1,2,2,30
8628,1,0,2,1.61,4,1,3,2,20
8629,33,0,2,44.82,1,1,1,1,23
8630,1,0,2,1.61,4,1,2,2,25
8631,21,0,2,42.55,1,1,1,1,29
8631,30,0,2,10.13,3,1,1,1,29
8631,13,0,2,28.31,2,1,1,1,29
8631,16,0,2,28.3,2,1,1,1,29
8631,7,0,2,19.73,3,1,1,1,29
8632,8,0,2,14.94,3,1,1,1,22
8632,7,0,2,19.73,3,1,1,1,22
8633,24,0,2,20.24,2,1,3,3,28
8633,73,0,2,8,4,1,3,3,28
8633,21,0,2,42.55,1,1,3,3,28
8633,1,0,2,1.61,4,1,3,3,28
8634,7,0,2,19.73,3,1,1,1,29
8634,73,0,2,8,4,1,1,1,29
8635,74,0,2,47.45,1,0,2,4,20
8635,73,0,2,8,4,0,2,4,20
8635,16,0,2,28.3,2,0,2,4,20
8636,7,0,2,19.73,3,1,1,1,20
8636,5,0,2,5.51,4,1,1,1,20
8637,1,0,2,1.61,4,1,1,1,23
8637,30,0,2,10.13,3,1,1,1,23
8638,21,0,2,42.55,1,1,1,1,28
8639,88,0,2,30.59,2,1,1,1,25
8639,1,0,2,1.61,4,1,1,1,25
8639,30,0,2,10.13,3,1,1,1,25
8640,1,0,2,1.61,4,1,1,1,28
8640,7,0,2,19.73,3,1,1,1,28
8641,72,0,2,NA,NA,1,1,1,28
8641,45,0,2,42.66,1,1,1,1,28
8641,27,0,2,45.97,1,1,1,1,28
8641,78,0,2,40.95,1,1,1,1,28
8642,8,0,2,14.94,3,0,2,4,17
8642,9,0,2,43.23,1,0,2,4,17
8642,9,0,2,43.23,1,0,2,4,17
8643,10,0,2,26.05,2,1,1,1,19
8643,10,0,2,26.05,2,1,1,1,19
8643,1,0,2,1.61,4,1,1,1,19
8643,21,0,2,42.55,1,1,1,1,19
8643,74,0,2,47.45,1,1,1,1,19
8643,73,0,2,8,4,1,1,1,19
8644,30,0,2,10.13,3,1,1,1,25
8644,74,0,2,47.45,1,1,1,1,25
8644,7,0,2,19.73,3,1,1,1,25
8644,7,0,2,19.73,3,1,1,1,25
8644,1,0,2,1.61,4,1,1,1,25
8644,16,0,2,28.3,2,1,1,1,25
8644,83,0,2,45.25,1,1,1,1,25
8645,7,0,2,19.73,3,1,1,1,17
8646,53,0,2,29.73,2,1,1,1,16
8647,7,0,2,19.73,3,1,1,1,17
8648,78,0,2,40.95,1,1,1,1,17
8648,8,0,2,14.94,3,1,1,1,17
8649,8,0,2,14.94,3,1,1,1,22
8649,7,0,2,19.73,3,1,1,1,22
8650,7,0,2,19.73,3,1,1,1,19
8650,1,0,2,1.61,4,1,1,1,19
8651,10,0,2,26.05,2,1,2,4,17
8651,33,0,2,44.82,1,1,2,4,17
8652,7,0,2,19.73,3,0,3,2,27
8653,24,0,2,20.24,2,1,2,3,27
8654,7,0,2,19.73,3,1,1,1,29
8655,7,0,2,19.73,3,1,1,1,27
8655,24,0,2,20.24,2,1,1,1,27
8656,1,0,2,1.61,4,1,1,1,30
8656,7,0,2,19.73,3,1,1,1,30
8656,45,0,2,42.66,1,1,1,1,30
8656,73,0,2,8,4,1,1,1,30
8657,14,0,2,40.82,1,1,1,1,16
8658,1,0,2,1.61,4,1,2,2,17
8659,7,0,2,19.73,3,1,1,1,25
8660,3,0,2,20.12,2,1,1,1,20
8660,86,0,2,NA,NA,1,1,1,20
8661,53,0,2,29.73,2,1,1,1,20
8661,23,0,2,24.22,2,1,1,1,20
8661,7,0,2,19.73,3,1,1,1,20
8662,92,0,2,20.2,2,1,1,1,16
8663,5,1,2,5.51,4,1,1,1,26
8663,33,1,2,44.82,1,1,1,1,26
8663,7,1,2,19.73,3,1,1,1,26
8664,10,1,2,26.05,2,0,3,3,20
8664,7,1,2,19.73,3,0,3,3,20
8664,7,1,2,19.73,3,0,3,3,20
8665,7,1,2,19.73,3,1,1,1,24
8666,7,1,2,19.73,3,1,2,4,24
8666,9,1,2,43.23,1,1,2,4,24
8667,7,1,2,19.73,3,1,1,1,16
8667,14,1,2,40.82,1,1,1,1,16
8668,78,1,2,40.95,1,1,1,1,23
8669,1,1,2,1.61,4,1,1,1,26
8669,8,1,2,14.94,3,1,1,1,26
8670,7,1,2,19.73,3,1,2,4,30
8671,10,1,2,26.05,2,1,1,1,30
8671,7,1,2,19.73,3,1,1,1,30
8671,7,1,2,19.73,3,1,1,1,30
8672,53,1,2,29.73,2,0,2,4,26
8672,7,1,2,19.73,3,0,2,4,26
8673,10,1,2,26.05,2,1,1,1,27
8673,8,1,2,14.94,3,1,1,1,27
8674,7,1,2,19.73,3,0,3,2,26
8675,1,1,2,1.61,4,0,2,4,19
8675,78,1,2,40.95,1,0,2,4,19
8676,7,1,2,19.73,3,1,1,1,20
8676,16,1,2,28.3,2,1,1,1,20
8677,74,1,2,47.45,1,1,1,1,20
8677,1,1,2,1.61,4,1,1,1,20
8678,7,1,2,19.73,3,1,3,4,29
8679,1,1,2,1.61,4,1,1,1,19
8679,2,1,2,39.34,2,1,1,1,19
8679,8,1,2,14.94,3,1,1,1,19
8680,7,1,2,19.73,3,1,3,2,22
8680,5,1,2,5.51,4,1,3,2,22
8680,2,1,2,39.34,2,1,3,2,22
8681,7,1,2,19.73,3,1,1,1,23
8681,6,1,2,7.18,4,1,1,1,23
8681,1,1,2,1.61,4,1,1,1,23
8682,7,1,2,19.73,3,1,1,1,23
8683,7,1,2,19.73,3,1,1,1,17
8683,8,1,2,14.94,3,1,1,1,17
8683,1,1,2,1.61,4,1,1,1,17
8684,7,1,2,19.73,3,1,2,2,17
8684,7,1,2,19.73,3,1,2,2,17
8684,7,1,2,19.73,3,1,2,2,17
8684,10,1,2,26.05,2,1,2,2,17
8685,7,1,2,19.73,3,0,2,2,18
8685,7,1,2,19.73,3,0,2,2,18
8685,1,1,2,1.61,4,0,2,2,18
8685,24,1,2,20.24,2,0,2,2,18
8686,78,1,2,40.95,1,1,1,1,29
8687,7,1,2,19.73,3,1,1,1,29
8687,8,1,2,14.94,3,1,1,1,29
8689,1,1,2,1.61,4,1,2,3,21
8690,7,1,2,19.73,3,1,2,2,27
8690,7,1,2,19.73,3,1,2,2,27
8690,33,1,2,44.82,1,1,2,2,27
8691,1,1,2,1.61,4,1,2,3,30
8691,53,1,2,29.73,2,1,2,3,30
8692,1,0,2,1.61,4,1,1,1,20
8693,5,0,2,5.51,4,1,1,1,30
8693,1,0,2,1.61,4,1,1,1,30
8694,7,0,2,19.73,3,1,1,1,25
8695,1,0,2,1.61,4,0,2,2,30
8695,6,0,2,7.18,4,0,2,2,30
8696,53,0,2,29.73,2,1,1,1,23
8696,73,0,2,8,4,1,1,1,23
8696,1,0,2,1.61,4,1,1,1,23
8697,1,0,2,1.61,4,1,1,1,17
8697,73,0,2,8,4,1,1,1,17
8698,7,0,2,19.73,3,0,3,3,18
8698,7,0,2,19.73,3,0,3,3,18
8698,74,0,2,47.45,1,0,3,3,18
8699,72,0,2,NA,NA,1,1,1,23
8700,1,0,2,1.61,4,0,3,2,29
8701,7,0,2,19.73,3,0,2,4,17
8701,30,0,2,10.13,3,0,2,4,17
8702,7,0,2,19.73,3,1,1,1,28
8702,3,0,2,20.12,2,1,1,1,28
8702,60,0,2,31.53,2,1,1,1,28
8702,30,0,2,10.13,3,1,1,1,28
8702,21,0,2,42.55,1,1,1,1,28
8702,24,0,2,20.24,2,1,1,1,28
8703,7,0,2,19.73,3,1,1,1,30
8704,6,0,2,7.18,4,0,3,2,27
8704,24,0,2,20.24,2,0,3,2,27
8705,5,0,2,5.51,4,0,2,2,25
8705,24,0,2,20.24,2,0,2,2,25
8705,7,0,2,19.73,3,0,2,2,25
8705,7,0,2,19.73,3,0,2,2,25
8706,7,0,2,19.73,3,1,1,1,20
8706,45,0,2,42.66,1,1,1,1,20
8706,21,0,2,42.55,1,1,1,1,20
8706,30,0,2,10.13,3,1,1,1,20
8707,74,0,2,47.45,1,1,3,2,16
8707,1,0,2,1.61,4,1,3,2,16
8708,13,0,2,28.31,2,0,3,2,23
8708,45,0,2,42.66,1,0,3,2,23
8709,4,0,2,45.27,1,1,1,1,28
8709,4,0,2,45.27,1,1,1,1,28
8710,7,0,2,19.73,3,1,1,1,19
8710,60,0,2,31.53,2,1,1,1,19
8711,74,0,2,47.45,1,1,1,1,22
8711,78,0,2,40.95,1,1,1,1,22
8712,7,0,2,19.73,3,1,1,1,16
8712,16,0,2,28.3,2,1,1,1,16
8712,24,0,2,20.24,2,1,1,1,16
8713,33,0,2,44.82,1,1,1,1,19
8713,7,0,2,19.73,3,1,1,1,19
8713,7,0,2,19.73,3,1,1,1,19
8714,10,0,2,26.05,2,1,1,1,17
8714,24,0,2,20.24,2,1,1,1,17
8714,1,0,2,1.61,4,1,1,1,17
8715,1,0,2,1.61,4,0,3,3,26
8715,1,0,2,1.61,4,0,3,3,26
8715,32,0,2,27.48,2,0,3,3,26
8716,10,0,2,26.05,2,0,3,3,30
8716,16,0,2,28.3,2,0,3,3,30
8716,5,0,2,5.51,4,0,3,3,30
8717,7,0,2,19.73,3,1,3,2,23
8717,7,0,2,19.73,3,1,3,2,23
8717,24,0,2,20.24,2,1,3,2,23
8717,1,0,2,1.61,4,1,3,2,23
8718,7,0,2,19.73,3,1,2,2,30
8718,24,0,2,20.24,2,1,2,2,30
8719,53,0,2,29.73,2,1,3,3,27
8719,45,0,2,42.66,1,1,3,3,27
8719,7,0,2,19.73,3,1,3,3,27
8720,10,0,2,26.05,2,1,1,1,24
8720,45,0,2,42.66,1,1,1,1,24
8721,1,1,1,1.61,4,1,1,1,16
8722,7,1,1,19.73,3,1,1,1,16
8723,7,1,1,19.73,3,1,1,1,26
8723,78,1,1,40.95,1,1,1,1,26
8724,7,1,1,19.73,3,1,1,1,20
8724,60,1,1,31.53,2,1,1,1,20
8725,16,1,1,28.3,2,1,1,1,27
8725,7,1,1,19.73,3,1,1,1,27
8725,1,1,1,1.61,4,1,1,1,27
8725,74,1,1,47.45,1,1,1,1,27
8726,14,1,1,40.82,1,1,1,1,27
8727,1,1,1,1.61,4,0,2,3,22
8727,24,1,1,20.24,2,0,2,3,22
8727,8,1,1,14.94,3,0,2,3,22
8728,7,1,1,19.73,3,1,1,1,25
8729,1,1,1,1.61,4,1,1,1,29
8729,8,1,1,14.94,3,1,1,1,29
8730,14,1,1,40.82,1,1,1,1,17
8730,5,1,1,5.51,4,1,1,1,17
8731,8,1,1,14.94,3,1,1,1,26
8732,78,1,1,40.95,1,1,1,1,21
8732,14,1,1,40.82,1,1,1,1,21
8733,52,1,1,46.64,1,1,1,1,16
8733,10,1,1,26.05,2,1,1,1,16
8734,1,1,1,1.61,4,1,1,1,19
8734,2,1,1,39.34,2,1,1,1,19
8735,1,1,1,1.61,4,1,1,1,26
8735,8,1,1,14.94,3,1,1,1,26
8736,7,1,1,19.73,3,1,2,2,24
8736,6,1,1,7.18,4,1,2,2,24
8737,2,1,1,39.34,2,1,1,1,26
8737,78,1,1,40.95,1,1,1,1,26
8737,6,1,1,7.18,4,1,1,1,26
8737,24,1,1,20.24,2,1,1,1,26
8738,8,1,1,14.94,3,0,2,2,18
8738,52,1,1,46.64,1,0,2,2,18
8738,5,1,1,5.51,4,0,2,2,18
8739,1,1,1,1.61,4,1,1,1,24
8739,3,1,1,20.12,2,1,1,1,24
8739,3,1,1,20.12,2,1,1,1,24
8739,86,1,1,NA,NA,1,1,1,24
8739,6,1,1,7.18,4,1,1,1,24
8739,8,1,1,14.94,3,1,1,1,24
8740,2,1,1,39.34,2,1,1,1,25
8741,1,1,1,1.61,4,0,2,3,28
8741,1,1,1,1.61,4,0,2,3,28
8742,7,1,1,19.73,3,1,1,1,27
8742,24,1,1,20.24,2,1,1,1,27
8743,1,1,1,1.61,4,1,1,1,19
8744,1,1,1,1.61,4,1,1,1,28
8744,8,1,1,14.94,3,1,1,1,28
8744,8,1,1,14.94,3,1,1,1,28
